Member ID,0%,12.5%,25%,37.5%,50%,62.5%,75%,87.5%,100%,Load Combination
 72, -0.997, -0.213, 0.312, 1.111, 1.791, 1.11, 0.318, -0.213, -0.987, #2 - 1.4D,
 75, 0.269, -0.113, -0.51, -0.921, -1.346, -1.786, -2.241, -2.71, -3.193, #2 - 1.4D,
 76, 0.239, -0.15, -0.553, -0.971, -1.403, -1.85, -2.312, -2.787, -3.278, #2 - 1.4D,
 77, 0.218, -0.306, -0.847, -1.405, -1.979, -2.569, -3.175, -3.795, -4.431, #2 - 1.4D,
 78, 0.234, -0.282, -0.814, -1.363, -1.928, -2.509, -3.106, -3.717, -4.344, #2 - 1.4D,

1,-0.907, -0.5, -0.093, 0.313, 0.72, 1.127, 1.534, 1.941, 2.347, #3 - 1.2D + 1.6L + 0.5Lr,
 2, 0.377, 0.239, 0.101, -0.036, -0.174, -0.312, -0.449, -0.587, -0.724, #3 - 1.2D + 1.6L + 0.5Lr,
 3, -0.37, -0.242, -0.115, 0.013, 0.14, 0.268, 0.395, 0.523, 0.65, #3 - 1.2D + 1.6L + 0.5Lr,
 4, 0.877, 0.474, 0.07, -0.333, -0.736, -1.139, -1.542, -1.945, -2.349, #3 - 1.2D + 1.6L + 0.5Lr,
 5, -0.349, -0.063, 0.223, 0.51, 0.796, 1.082, 1.369, 1.655, 1.941, #3 - 1.2D + 1.6L + 0.5Lr,
 6, 1.314, 0.918, 0.521, 0.125, -0.272, -0.668, -1.065, -1.461, -1.858, #3 - 1.2D + 1.6L + 0.5Lr,
 7, -1.348, -0.948, -0.548, -0.148, 0.251, 0.651, 1.051, 1.45, 1.85, #3 - 1.2D + 1.6L + 0.5Lr,
 8, 0.316, 0.033, -0.25, -0.533, -0.816, -1.099, -1.382, -1.665, -1.948, #3 - 1.2D + 1.6L + 0.5Lr,
 9, -7.443, -5.568, -3.83, -2.23, -0.768, 0.556, 1.743, 2.791, 3.701, #3 - 1.2D + 1.6L + 0.5Lr,
 10, -1.055, -0.332, 0.192, 0.517, 0.644, 0.572, 0.302, -0.167, -0.834, #3 - 1.2D + 1.6L + 0.5Lr,
 11, -5.935, -3.649, -1.673, -0.007, 1.348, 2.394, 3.128, 3.553, 3.667, #3 - 1.2D + 1.6L + 0.5Lr,
 12, -7.475, -5.597, -3.856, -2.254, -0.789, 0.537, 1.726, 2.777, 3.69, #3 - 1.2D + 1.6L + 0.5Lr,
 13, -0.705, -0.011, 0.483, 0.78, 0.878, 0.777, 0.477, -0.021, -0.717, #3 - 1.2D + 1.6L + 0.5Lr,
 14, -6.079, -3.77, -1.77, -0.081, 1.298, 2.367, 3.125, 3.574, 3.711, #3 - 1.2D + 1.6L + 0.5Lr,
 15, -1.729, -0.675, 0.068, 0.502, 0.624, 0.437, -0.061, -0.869, -1.987, #3 - 1.2D + 1.6L + 0.5Lr,
 16, -1.734, -0.679, 0.066, 0.5, 0.624, 0.438, -0.059, -0.865, -1.982, #3 - 1.2D + 1.6L + 0.5Lr,
 17, -2.077, -1.102, -0.327, 0.251, 0.629, 0.809, 0.791, 0.574, 0.158, #3 - 1.2D + 1.6L + 0.5Lr,
 18, -2.171, -1.176, -0.38, 0.218, 0.618, 0.818, 0.821, 0.624, 0.229, #3 - 1.2D + 1.6L + 0.5Lr,
 19, 3.703, 3.565, 3.116, 2.357, 1.287, -0.092, -1.782, -3.782, -6.093, #3 - 1.2D + 1.6L + 0.5Lr,
 20, 9.754, 5.707, 1.659, -2.389, -6.437, -10.484, -14.532, -18.58, -22.627, #3 - 1.2D + 1.6L + 0.5Lr,
 21, -5.488, -3.355, -1.222, 0.911, 3.043, 5.176, 7.309, 9.442, 11.574, #3 - 1.2D + 1.6L + 0.5Lr,
 22, 5.554, 3.398, 1.242, -0.915, -3.071, -5.227, -7.383, -9.539, -11.695, #3 - 1.2D + 1.6L + 0.5Lr,
 23, -9.807, -5.747, -1.687, 2.373, 6.433, 10.493, 14.553, 18.613, 22.673, #3 - 1.2D + 1.6L + 0.5Lr,
 24, 9.453, 5.441, 1.43, -2.581, -6.593, -10.604, -14.616, -18.627, -22.638, #3 - 1.2D + 1.6L + 0.5Lr,
 25, -7.434, -4.564, -1.695, 1.175, 4.044, 6.914, 9.783, 12.653, 15.522, #3 - 1.2D + 1.6L + 0.5Lr,
 26, 7.409, 4.543, 1.678, -1.188, -4.054, -6.919, -9.785, -12.651, -15.517, #3 - 1.2D + 1.6L + 0.5Lr,
 27, -9.487, -5.468, -1.449, 2.569, 6.588, 10.607, 14.625, 18.644, 22.663, #3 - 1.2D + 1.6L + 0.5Lr,
 28, -20.742, -4.621, 6.726, 13.299, 15.1, 12.127, 4.382, -8.137, -25.429, #3 - 1.2D + 1.6L + 0.5Lr,
 29, -7.777, -4.83, -2.937, -1.537, -1.239, -1.46, -2.83, -4.568, , #3 - 1.2D + 1.6L + 0.5Lr,
 30, -25.311, -8.046, 4.446, 12.164, 15.109, 13.282, 6.681, -4.694, -20.841, #3 - 1.2D + 1.6L + 0.5Lr,
 31, -21.09, -4.813, 6.69, 13.421, 15.378, 12.562, 4.973, -7.389, -24.524, #3 - 1.2D + 1.6L + 0.5Lr,
 32, -8.904, -6.719, -5.635, -4.465, -4.395, -4.461, -5.625, -6.713, , #3 - 1.2D + 1.6L + 0.5Lr,
 33, -24.489, -7.363, 4.991, 12.572, 15.379, 13.414, 6.675, -4.837, -21.122, #3 - 1.2D + 1.6L + 0.5Lr,
 34, -17.216, -3.784, 5.298, 9.315, 10.517, 9.179, 5.013, -4.234, -17.845, #3 - 1.2D + 1.6L + 0.5Lr,
 35, -17.232, -3.79, 5.299, 9.318, 10.521, 9.183, 5.017, -4.23, -17.841, #3 - 1.2D + 1.6L + 0.5Lr,
 36, -5.73, -0.034, 3.943, 6.202, 6.743, 5.565, 2.669, -1.945, -8.277, #3 - 1.2D + 1.6L + 0.5Lr,
 37, -5.837, -0.114, 3.89, 6.176, 6.744, 5.594, 2.725, -1.862, -8.168, #3 - 1.2D + 1.6L + 0.5Lr,
 38, 3.689, 3.563, 3.127, 2.38, 1.324, -0.043, -1.721, -3.708, -6.006, #3 - 1.2D + 1.6L + 0.5Lr,
 39, 24.925, 20.298, 15.671, 11.044, 6.417, 1.791, -2.836, -7.463, -12.09, #3 - 1.2D + 1.6L + 0.5Lr,
 40, -13.236, -10.632, -8.027, -5.422, -2.817, -0.212, 2.392, 4.997, 7.602, #3 - 1.2D + 1.6L + 0.5Lr,
 41, 13.374, 10.733, 8.092, 5.451, 2.81, 0.169, -2.472, -5.113, -7.754, #3 - 1.2D + 1.6L + 0.5Lr,
 42, -25.026, -20.374, -15.722, -11.07, -6.419, -1.767, 2.885, 7.537, 12.189, #3 - 1.2D + 1.6L + 0.5Lr,
 43, 24.835, 20.248, 15.661, 11.074, 6.486, 1.899, -2.688, -7.275, -11.862, #3 - 1.2D + 1.6L + 0.5Lr,
 44, -17.489, -14.119, -10.749, -7.38, -4.01, -0.641, 2.729, 6.099, 9.468, #3 - 1.2D + 1.6L + 0.5Lr,
 45, 17.481, 14.113, 10.746, 7.378, 4.011, 0.643, -2.724, -6.092, -9.459, #3 - 1.2D + 1.6L + 0.5Lr,
 46, -24.871, -20.275, -15.679, -11.083, -6.486, -1.89, 2.706, 7.302, 11.899, #3 - 1.2D + 1.6L + 0.5Lr,
 47, -12.059, -9.01, -6.124, -3.429, -0.951, 1.293, 3.321, 5.158, 6.831, #3 - 1.2D + 1.6L + 0.5Lr,
 48, -2.175, -1.085, -0.238, 0.319, 0.541, 0.398, -0.079, -0.845, -1.856, #3 - 1.2D + 1.6L + 0.5Lr,
 49, -10.065, -6.184, -2.701, 0.294, 2.713, 4.497, 5.705, 6.425, 6.746, #3 - 1.2D + 1.6L + 0.5Lr,
 50, -11.893, -8.866, -6.004, -3.332, -0.877, 1.345, 3.349, 5.163, 6.813, #3 - 1.2D + 1.6L + 0.5Lr,
 51, -1.471, -0.423, 0.381, 0.896, 1.077, 0.892, 0.373, -0.435, -1.488, #3 - 1.2D + 1.6L + 0.5Lr,
 52, -10.492, -6.54, -2.988, 0.078, 2.567, 4.421, 5.699, 6.489, 6.881, #3 - 1.2D + 1.6L + 0.5Lr,
 53, -2.675, -1.011, 0.255, 1.034, 1.27, 0.96, 0.108, -1.231, -2.969, #3 - 1.2D + 1.6L + 0.5Lr,
 54, -2.69, -1.022, 0.248, 1.03, 1.27, 0.963, 0.115, -1.221, -2.955, #3 - 1.2D + 1.6L + 0.5Lr,
 55, -4.022, -2.002, -0.272, 1.079, 1.959, 2.293, 2.08, 1.397, 0.333, #3 - 1.2D + 1.6L + 0.5Lr,
 56, -4.14, -2.093, -0.336, 1.041, 1.947, 2.308, 2.121, 1.464, 0.427, #3 - 1.2D + 1.6L + 0.5Lr,
 59, 6.78, 6.437, 5.695, 4.466, 2.66, 0.219, -2.797, -6.301, -10.204, #3 - 1.2D + 1.6L + 0.5Lr,
 60, 6.864, 6.472, 5.681, 4.403, 2.548, 0.059, -3.007, -6.56, -10.512, #3 - 1.2D + 1.6L + 0.5Lr,
 61, 3.696, 2.78, 1.726, 0.533, -0.797, -2.265, -3.871, -5.615, -7.497, #3 - 1.2D + 1.6L + 0.5Lr,
 62, 3.682, 2.767, 1.714, 0.523, -0.806, -2.272, -3.877, -5.619, -7.5, #3 - 1.2D + 1.6L + 0.5Lr,
 65, 6.829, 5.144, 3.294, 1.254, -1.003, -3.493, -6.201, -9.099, -12.161, #3 - 1.2D + 1.6L + 0.5Lr,
 66, 6.798, 5.145, 3.329, 1.322, -0.901, -3.359, -6.033, -8.898, -11.927, #3 - 1.2D + 1.6L + 0.5Lr,
 67, -1.209, -0.132, 0.636, 1.093, 1.24, 1.076, 0.603, -0.181, -1.276, #3 - 1.2D + 1.6L + 0.5Lr,
 68, -1.2, -0.125, 0.641, 1.095, 1.24, 1.074, 0.598, -0.189, -1.285, #3 - 1.2D + 1.6L + 0.5Lr,
 69, -0.92, -0.213, 0.3, 1.066, 1.665, 1.064, 0.304, -0.214, -0.911, #3 - 1.2D + 1.6L + 0.5Lr,
 70, -2.601, -0.216, 1.682, 2.915, 3.341, 2.895, 1.641, -0.276, -2.682, #3 - 1.2D + 1.6L + 0.5Lr,
 71, -2.612, -0.224, 1.676, 2.913, 3.341, 2.898, 1.647, -0.268, -2.671, #3 - 1.2D + 1.6L + 0.5Lr,
 72, -0.92, -0.213, 0.3, 1.066, 1.665, 1.064, 0.304, -0.215, -0.911, #3 - 1.2D + 1.6L + 0.5Lr,
 75, 0.206, -0.122, -0.462, -0.815, -1.18, -1.558, -1.948, -2.35, -2.765, #3 - 1.2D + 1.6L + 0.5Lr,
 76, 0.181, -0.153, -0.499, -0.858, -1.229, -1.613, -2.008, -2.417, -2.838, #3 - 1.2D + 1.6L + 0.5Lr,
 77, 0.374, -0.231, -0.853, -1.491, -2.146, -2.816, -3.5, -4.198, -4.91, #3 - 1.2D + 1.6L + 0.5Lr,
 78, 0.387, -0.21, -0.824, -1.455, -2.102, -2.764, -3.441, -4.132, -4.835, #3 - 1.2D + 1.6L + 0.5Lr,

1,-1.295, -0.731, -0.167, 0.397, 0.961, 1.525, 2.088, 2.652, 3.216, #4 - 1.2D + 1.6Lr + 1.0L,
 2, 0.551, 0.349, 0.148, -0.054, -0.255, -0.457, -0.658, -0.86, -1.061, #4 - 1.2D + 1.6Lr + 1.0L,
 3, -0.544, -0.353, -0.161, 0.03, 0.221, 0.413, 0.604, 0.795, 0.987, #4 - 1.2D + 1.6Lr + 1.0L,
