Member ID,0%,12.5%,25%,37.5%,50%,62.5%,75%,87.5%,100%,Load Combination
 41, -7.27, -7.27, -7.27, -7.27, -7.27, -7.27, -7.27, -7.27, -7.27, #2 - 1.4D,
 42, 12.793, 12.793, 12.793, 12.793, 12.793, 12.793, 12.793, 12.793, 12.793, #2 - 1.4D,
 43, -12.609, -12.609, -12.609, -12.609, -12.609, -12.609, -12.609, -12.609, -12.609, #2 - 1.4D,
 44, 9.354, 9.354, 9.354, 9.354, 9.354, 9.354, 9.354, 9.354, 9.354, #2 - 1.4D,
 45, -9.347, -9.347, -9.347, -9.347, -9.347, -9.347, -9.347, -9.347, -9.347, #2 - 1.4D,
 46, 12.637, 12.637, 12.637, 12.637, 12.637, 12.637, 12.637, 12.637, 12.637, #2 - 1.4D,
 47, 11.491, 10.822, 10.099, 9.325, 8.497, 7.67, 6.895, 6.173, 5.503, #2 - 1.4D,
 48, 3.849, 3.039, 2.153, 1.192, 0.155, -0.882, -1.843, -2.729, -3.539, #2 - 1.4D,
 49, 9.667, 8.642, 7.5, 6.239, 4.86, 3.482, 2.221, 1.079, 0.054, #2 - 1.4D,
 50, 11.373, 10.703, 9.981, 9.206, 8.379, 7.551, 6.777, 6.054, 5.385, #2 - 1.4D,
 51, 3.686, 2.876, 1.99, 1.029, -0.008, -1.045, -2.006, -2.892, -3.702, #2 - 1.4D,
 52, 9.895, 8.87, 7.728, 6.467, 5.089, 3.71, 2.449, 1.307, 0.282, #2 - 1.4D,
 53, 4.614, 3.589, 2.447, 1.193, -0.088, -1.368, -2.622, -3.765, -4.789, #2 - 1.4D,
 54, 4.625, 3.6, 2.458, 1.204, -0.077, -1.357, -2.611, -3.754, -4.778, #2 - 1.4D,
 55, 5.954, 5.106, 4.107, 2.956, 1.655, 0.278, -1.024, -2.174, -3.173, #2 - 1.4D,
 56, 6.057, 5.209, 4.21, 3.059, 1.758, 0.381, -0.921, -2.071, -3.07, #2 - 1.4D,
 59, -0.121, -1.146, -2.288, -3.549, -4.928, -6.306, -7.567, -8.71, -9.734, #2 - 1.4D,
 60, -0.284, -1.308, -2.451, -3.711, -5.09, -6.469, -7.73, -8.872, -9.897, #2 - 1.4D,
 61, -3.945, -4.589, -5.232, -5.876, -6.519, -7.163, -7.807, -8.45, -9.094, #2 - 1.4D,
 62, -3.927, -4.571, -5.214, -5.858, -6.501, -7.145, -7.788, -8.432, -9.075, #2 - 1.4D,
 65, -5.562, -6.231, -6.954, -7.728, -8.556, -9.383, -10.158, -10.88, -11.55, #2 - 1.4D,
 66, -5.395, -6.065, -6.787, -7.562, -8.389, -9.216, -9.991, -10.714, -11.383, #2 - 1.4D,
 67, 3.843, 2.877, 1.912, 0.947, -0.019, -0.984, -1.949, -2.915, -3.88, #2 - 1.4D,
 68, 3.835, 2.87, 1.905, 0.939, -0.026, -0.991, -1.957, -2.922, -3.887, #2 - 1.4D,
 69, 5.084, -0.262, 4.695, -0.651, 0.001, 0.668, -4.677, 0.289, -5.057, #2 - 1.4D,
 70, 5.616, 4.532, 3.213, 1.663, -0.031, -1.724, -3.274, -4.594, -5.677, #2 - 1.4D,
 71, 5.624, 4.541, 3.221, 1.672, -0.022, -1.716, -3.265, -4.585, -5.668, #2 - 1.4D,
 72, 5.084, -0.261, 4.695, -0.651, 0.001, 0.668, -4.678, 0.289, -5.057, #2 - 1.4D,
 75, -4.997, -5.19, -5.383, -5.576, -5.769, -5.962, -6.155, -6.349, -6.542, #2 - 1.4D,
 76, -5.089, -5.283, -5.476, -5.669, -5.862, -6.055, -6.248, -6.441, -6.634, #2 - 1.4D,
 77, -6.875, -7.103, -7.327, -7.546, -7.76, -7.97, -8.175, -8.375, -8.571, #2 - 1.4D,
 78, -6.756, -6.985, -7.208, -7.427, -7.642, -7.851, -8.056, -8.256, -8.452, #2 - 1.4D,

1,1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, #3 - 1.2D + 1.6L + 0.5Lr,
 2, -0.524, -0.524, -0.524, -0.524, -0.524, -0.524, -0.524, -0.524, -0.524, #3 - 1.2D + 1.6L + 0.5Lr,
