member_id	Pu	My	Mz	Sy	Sz	section
41	17.822	4.027	4.588	5.193	3.834	column1
41	16.995	2.59	2.641	5.193	3.834	column1
41	16.167	1.152	0.694	5.193	3.834	column1
41	15.34	0.286	1.253	5.193	3.834	column1
41	14.513	1.723	3.201	5.193	3.834	column1
41	13.685	3.161	5.148	5.193	3.834	column1
41	28.426	11.676	14.602	7.27	5.367	column1
41	27.268	9.664	11.875	7.27	5.367	column1
41	26.11	7.651	9.149	7.27	5.367	column1
41	24.951	5.638	6.423	7.27	5.367	column1
41	23.793	3.625	3.697	7.27	5.367	column1
41	22.634	1.613	0.971	7.27	5.367	column1
41	21.476	0.4	1.755	7.27	5.367	column1
41	20.318	2.413	4.481	7.27	5.367	column1
41	19.159	4.425	7.207	7.27	5.367	column1
41	29.586	11.114	13.374	7.043	5.388	column1
41	28.593	9.093	10.733	7.043	5.388	column1
41	27.6	7.072	8.092	7.043	5.388	column1
41	26.607	5.052	5.451	7.043	5.388	column1
41	25.615	3.031	2.81	7.043	5.388	column1
41	24.622	1.011	0.169	7.043	5.388	column1
41	23.629	1.01	2.472	7.043	5.388	column1
41	22.636	3.03	5.113	7.043	5.388	column1
41	21.643	5.051	7.754	7.043	5.388	column1
41	27.469	12.549	14.026	7.084	5.74	column1
41	26.476	10.396	11.37	7.084	5.74	column1
41	25.483	8.244	8.713	7.084	5.74	column1
41	24.49	6.091	6.057	7.084	5.74	column1
41	23.497	3.938	3.4	7.084	5.74	column1
41	22.504	1.786	0.744	7.084	5.74	column1
41	21.511	0.367	1.913	7.084	5.74	column1
41	20.518	2.52	4.569	7.084	5.74	column1
41	19.525	4.673	7.226	7.084	5.74	column1
41	1.651	0.121	0.15	0.212	0.168	column1
41	1.651	0.058	0.071	0.212	0.168	column1
41	1.651	0.005	0.009	0.212	0.168	column1
41	1.651	0.068	0.088	0.212	0.168	column1
41	1.651	0.13	0.168	0.212	0.168	column1
41	1.651	0.193	0.247	0.212	0.168	column1
41	1.651	0.256	0.326	0.212	0.168	column1
41	1.651	0.319	0.406	0.212	0.168	column1
41	1.651	0.382	0.485	0.212	0.168	column1
41	1.651	0.121	0.15	0.212	0.168	column1
41	1.651	0.058	0.071	0.212	0.168	column1
41	1.651	0.005	0.009	0.212	0.168	column1
41	1.651	0.068	0.088	0.212	0.168	column1
41	1.651	0.13	0.168	0.212	0.168	column1
41	1.651	0.193	0.247	0.212	0.168	column1
41	1.651	0.256	0.326	0.212	0.168	column1
41	1.651	0.319	0.406	0.212	0.168	column1
41	1.651	0.382	0.485	0.212	0.168	column1
41	1.651	0.121	0.15	0.212	0.168	column1
41	1.651	0.058	0.071	0.212	0.168	column1
41	1.651	0.005	0.009	0.212	0.168	column1
41	1.651	0.068	0.088	0.212	0.168	column1
41	1.651	0.13	0.168	0.212	0.168	column1
41	1.651	0.193	0.247	0.212	0.168	column1
41	1.651	0.256	0.326	0.212	0.168	column1
41	1.651	0.319	0.406	0.212	0.168	column1
41	1.651	0.382	0.485	0.212	0.168	column1
41	1.651	0.121	0.15	0.212	0.168	column1
41	1.651	0.058	0.071	0.212	0.168	column1
41	1.651	0.005	0.009	0.212	0.168	column1
41	1.651	0.068	0.088	0.212	0.168	column1
41	1.651	0.13	0.168	0.212	0.168	column1
41	1.651	0.193	0.247	0.212	0.168	column1
41	1.651	0.256	0.326	0.212	0.168	column1
41	1.651	0.319	0.406	0.212	0.168	column1
41	1.651	0.382	0.485	0.212	0.168	column1
41	29.848	12.26	15.332	7.633	5.636	column1
41	28.631	10.147	12.469	7.633	5.636	column1
41	27.415	8.033	9.607	7.633	5.636	column1
41	26.199	5.92	6.744	7.633	5.636	column1
41	24.982	3.807	3.882	7.633	5.636	column1
41	23.766	1.693	1.02	7.633	5.636	column1
41	22.55	0.42	1.843	7.633	5.636	column1
41	21.333	2.533	4.705	7.633	5.636	column1
41	20.117	4.647	7.567	7.633	5.636	column1
41	29.848	12.26	15.332	7.633	5.636	column1
41	28.631	10.147	12.469	7.633	5.636	column1
41	27.415	8.033	9.607	7.633	5.636	column1
41	26.199	5.92	6.744	7.633	5.636	column1
41	24.982	3.807	3.882	7.633	5.636	column1
41	23.766	1.693	1.02	7.633	5.636	column1
41	22.55	0.42	1.843	7.633	5.636	column1
41	21.333	2.533	4.705	7.633	5.636	column1
41	20.117	4.647	7.567	7.633	5.636	column1
41	29.848	12.26	15.332	7.633	5.636	column1
41	28.631	10.147	12.469	7.633	5.636	column1
41	27.415	8.033	9.607	7.633	5.636	column1
41	26.199	5.92	6.744	7.633	5.636	column1
41	24.982	3.807	3.882	7.633	5.636	column1
41	23.766	1.693	1.02	7.633	5.636	column1
41	22.55	0.42	1.843	7.633	5.636	column1
41	21.333	2.533	4.705	7.633	5.636	column1
41	20.117	4.647	7.567	7.633	5.636	column1
41	29.848	12.26	15.332	7.633	5.636	column1
41	28.631	10.147	12.469	7.633	5.636	column1
41	27.415	8.033	9.607	7.633	5.636	column1
41	26.199	5.92	6.744	7.633	5.636	column1
41	24.982	3.807	3.882	7.633	5.636	column1
41	23.766	1.693	1.02	7.633	5.636	column1
41	22.55	0.42	1.843	7.633	5.636	column1
41	21.333	2.533	4.705	7.633	5.636	column1
41	20.117	4.647	7.567	7.633	5.636	column1
41	12.792	5.254	6.571	3.271	2.415	column1
41	12.271	4.349	5.344	3.271	2.415	column1
41	11.749	3.443	4.117	3.271	2.415	column1
41	11.228	2.537	2.89	3.271	2.415	column1
41	10.707	1.631	1.664	3.271	2.415	column1
41	10.185	0.726	0.437	3.271	2.415	column1
41	9.664	0.18	0.79	3.271	2.415	column1
41	9.143	1.086	2.016	3.271	2.415	column1
41	8.622	1.991	3.243	3.271	2.415	column1
41	12.792	5.254	6.571	3.271	2.415	column1
41	12.271	4.349	5.344	3.271	2.415	column1
41	11.749	3.443	4.117	3.271	2.415	column1
41	11.228	2.537	2.89	3.271	2.415	column1
41	10.707	1.631	1.664	3.271	2.415	column1
41	10.185	0.726	0.437	3.271	2.415	column1
41	9.664	0.18	0.79	3.271	2.415	column1
41	9.143	1.086	2.016	3.271	2.415	column1
41	8.622	1.991	3.243	3.271	2.415	column1
41	12.792	5.254	6.571	3.271	2.415	column1
41	12.271	4.349	5.344	3.271	2.415	column1
41	11.749	3.443	4.117	3.271	2.415	column1
41	11.228	2.537	2.89	3.271	2.415	column1
41	10.707	1.631	1.664	3.271	2.415	column1
41	10.185	0.726	0.437	3.271	2.415	column1
41	9.664	0.18	0.79	3.271	2.415	column1
41	9.143	1.086	2.016	3.271	2.415	column1
41	8.622	1.991	3.243	3.271	2.415	column1
41	12.792	5.254	6.571	3.271	2.415	column1
41	12.271	4.349	5.344	3.271	2.415	column1
41	11.749	3.443	4.117	3.271	2.415	column1
41	11.228	2.537	2.89	3.271	2.415	column1
41	10.707	1.631	1.664	3.271	2.415	column1
41	10.185	0.726	0.437	3.271	2.415	column1
41	9.664	0.18	0.79	3.271	2.415	column1
41	9.143	1.086	2.016	3.271	2.415	column1
41	8.622	1.991	3.243	3.271	2.415	column1
41	-0.397	3.892	6.519	2.474	1.46	column1
41	-0.397	3.345	5.592	2.474	1.46	column1
41	-0.397	2.797	4.664	2.474	1.46	column1
41	-0.397	2.25	3.736	2.474	1.46	column1
41	-0.397	1.702	2.809	2.474	1.46	column1
41	-0.397	1.155	1.881	2.474	1.46	column1
41	-0.397	0.607	0.954	2.474	1.46	column1
41	-0.397	0.06	0.026	2.474	1.46	column1
41	-0.397	0.488	0.902	2.474	1.46	column1
41	3.302	0.242	0.3	0.423	0.335	column1
41	3.302	0.116	0.141	0.423	0.335	column1
41	3.302	0.009	0.018	0.423	0.335	column1
41	3.302	0.135	0.176	0.423	0.335	column1
41	3.302	0.261	0.335	0.423	0.335	column1
41	3.302	0.386	0.494	0.423	0.335	column1
41	3.302	0.512	0.653	0.423	0.335	column1
41	3.302	0.638	0.811	0.423	0.335	column1
41	3.302	0.763	0.97	0.423	0.335	column1
41	3.302	0.242	0.3	0.423	0.335	column1
41	3.302	0.116	0.141	0.423	0.335	column1
41	3.302	0.009	0.018	0.423	0.335	column1
41	3.302	0.135	0.176	0.423	0.335	column1
41	3.302	0.261	0.335	0.423	0.335	column1
41	3.302	0.386	0.494	0.423	0.335	column1
41	3.302	0.512	0.653	0.423	0.335	column1
41	3.302	0.638	0.811	0.423	0.335	column1
41	3.302	0.763	0.97	0.423	0.335	column1
41	-0.092	1.059	0.557	0.198	0.371	column1
41	-0.092	0.92	0.483	0.198	0.371	column1
41	-0.092	0.781	0.409	0.198	0.371	column1
41	-0.092	0.642	0.335	0.198	0.371	column1
41	-0.092	0.503	0.261	0.198	0.371	column1
41	-0.092	0.364	0.187	0.198	0.371	column1
41	-0.092	0.225	0.112	0.198	0.371	column1
41	-0.092	0.086	0.038	0.198	0.371	column1
41	-0.092	0.053	0.036	0.198	0.371	column1
41	-0.124	1.437	0.757	0.268	0.503	column1
41	-0.124	1.248	0.656	0.268	0.503	column1
41	-0.124	1.059	0.555	0.268	0.503	column1
41	-0.124	0.871	0.455	0.268	0.503	column1
41	-0.124	0.682	0.354	0.268	0.503	column1
41	-0.124	0.494	0.253	0.268	0.503	column1
41	-0.124	0.305	0.153	0.268	0.503	column1
41	-0.124	0.116	0.052	0.268	0.503	column1
41	-0.124	0.072	0.049	0.268	0.503	column1
41	17.492	3.148	3.053	2.098	1.668	column1
41	16.664	2.522	2.266	2.098	1.668	column1
41	15.837	1.897	1.48	2.098	1.668	column1
41	15.009	1.271	0.693	2.098	1.668	column1
41	14.182	0.645	0.094	2.098	1.668	column1
41	13.354	0.02	0.88	2.098	1.668	column1
41	12.527	0.606	1.667	2.098	1.668	column1
41	11.7	1.231	2.453	2.098	1.668	column1
41	10.872	1.857	3.24	2.098	1.668	column1
41	-0.397	12.549	13.374	7.633	0.168	column1
41	-0.397	10.396	10.733	7.633	0.168	column1
41	-0.397	8.244	8.092	7.633	0.168	column1
41	-0.397	6.091	5.451	7.633	0.168	column1
41	-0.397	3.938	2.81	7.633	0.168	column1
41	-0.397	1.786	0.169	7.633	0.168	column1
41	-0.397	0.367	2.472	7.633	0.168	column1
41	-0.397	2.52	5.113	7.633	0.168	column1
41	-0.397	4.673	7.754	7.633	0.168	column1
41	29.848	11.114	15.332	0.198	5.74	column1
41	28.631	9.093	12.469	0.198	5.74	column1
41	27.415	7.072	9.607	0.198	5.74	column1
41	26.199	5.052	6.744	0.198	5.74	column1
41	24.982	3.031	3.882	0.198	5.74	column1
41	23.766	1.011	1.02	0.198	5.74	column1
41	22.55	1.01	1.843	0.198	5.74	column1
41	21.333	3.03	4.705	0.198	5.74	column1
41	20.117	5.051	7.567	0.198	5.74	column1
41	29.848	12.549	15.332	7.633	5.74	column1
41	28.631	10.396	12.469	7.633	5.74	column1
41	27.415	8.244	9.607	7.633	5.74	column1
41	26.199	6.091	6.744	7.633	5.74	column1
41	24.982	3.938	3.882	7.633	5.74	column1
41	23.766	1.786	1.02	7.633	5.74	column1
41	22.55	0.367	1.843	7.633	5.74	column1
41	21.333	2.52	4.705	7.633	5.74	column1
41	20.117	4.673	7.567	7.633	5.74	column1
42	18.173	7.565	19.289	9.138	3.462	column1
42	17.345	6.266	15.862	9.138	3.462	column1
42	16.518	4.968	12.436	9.138	3.462	column1
42	15.691	3.67	9.009	9.138	3.462	column1
42	14.863	2.371	5.582	9.138	3.462	column1
42	14.036	1.073	2.156	9.138	3.462	column1
42	13.208	0.225	1.271	9.138	3.462	column1
42	12.381	1.524	4.698	9.138	3.462	column1
42	11.553	2.822	8.125	9.138	3.462	column1
42	25.442	10.591	27.005	12.793	4.847	column1
42	24.284	8.773	22.207	12.793	4.847	column1
42	23.125	6.955	17.41	12.793	4.847	column1
42	21.967	5.137	12.613	12.793	4.847	column1
42	20.808	3.32	7.815	12.793	4.847	column1
42	19.65	1.502	3.018	12.793	4.847	column1
42	18.492	0.316	1.78	12.793	4.847	column1
42	17.333	2.133	6.577	12.793	4.847	column1
42	16.175	3.951	11.375	12.793	4.847	column1
42	25.386	9.964	25.026	12.405	4.749	column1
42	24.393	8.183	20.374	12.405	4.749	column1
42	23.4	6.402	15.722	12.405	4.749	column1
42	22.408	4.621	11.07	12.405	4.749	column1
42	21.415	2.84	6.419	12.405	4.749	column1
42	20.422	1.059	1.767	12.405	4.749	column1
42	19.429	0.722	2.885	12.405	4.749	column1
42	18.436	2.503	7.537	12.405	4.749	column1
42	17.443	4.284	12.189	12.405	4.749	column1
42	24.066	11.27	27.406	13.005	5.12	column1
42	23.073	9.35	22.53	13.005	5.12	column1
42	22.08	7.43	17.653	13.005	5.12	column1
42	21.087	5.51	12.776	13.005	5.12	column1
42	20.094	3.59	7.899	13.005	5.12	column1
42	19.102	1.67	3.023	13.005	5.12	column1
42	18.109	0.25	1.854	13.005	5.12	column1
42	17.116	2.17	6.731	13.005	5.12	column1
42	16.123	4.09	11.608	13.005	5.12	column1
42	1.116	0.078	0.213	0.312	0.114	column1
42	1.116	0.035	0.096	0.312	0.114	column1
42	1.116	0.007	0.021	0.312	0.114	column1
42	1.116	0.05	0.138	0.312	0.114	column1
42	1.116	0.092	0.255	0.312	0.114	column1
42	1.116	0.135	0.371	0.312	0.114	column1
42	1.116	0.178	0.488	0.312	0.114	column1
42	1.116	0.22	0.605	0.312	0.114	column1
42	1.116	0.263	0.722	0.312	0.114	column1
42	1.116	0.078	0.213	0.312	0.114	column1
42	1.116	0.035	0.096	0.312	0.114	column1
42	1.116	0.007	0.021	0.312	0.114	column1
42	1.116	0.05	0.138	0.312	0.114	column1
42	1.116	0.092	0.255	0.312	0.114	column1
42	1.116	0.135	0.371	0.312	0.114	column1
42	1.116	0.178	0.488	0.312	0.114	column1
42	1.116	0.22	0.605	0.312	0.114	column1
42	1.116	0.263	0.722	0.312	0.114	column1
42	1.116	0.078	0.213	0.312	0.114	column1
42	1.116	0.035	0.096	0.312	0.114	column1
42	1.116	0.007	0.021	0.312	0.114	column1
42	1.116	0.05	0.138	0.312	0.114	column1
42	1.116	0.092	0.255	0.312	0.114	column1
42	1.116	0.135	0.371	0.312	0.114	column1
42	1.116	0.178	0.488	0.312	0.114	column1
42	1.116	0.22	0.605	0.312	0.114	column1
42	1.116	0.263	0.722	0.312	0.114	column1
42	1.116	0.078	0.213	0.312	0.114	column1
42	1.116	0.035	0.096	0.312	0.114	column1
42	1.116	0.007	0.021	0.312	0.114	column1
42	1.116	0.05	0.138	0.312	0.114	column1
42	1.116	0.092	0.255	0.312	0.114	column1
42	1.116	0.135	0.371	0.312	0.114	column1
42	1.116	0.178	0.488	0.312	0.114	column1
42	1.116	0.22	0.605	0.312	0.114	column1
42	1.116	0.263	0.722	0.312	0.114	column1
42	26.714	11.12	28.355	13.433	5.09	column1
42	25.498	9.211	23.318	13.433	5.09	column1
42	24.281	7.303	18.281	13.433	5.09	column1
42	23.065	5.394	13.243	13.433	5.09	column1
42	21.849	3.486	8.206	13.433	5.09	column1
42	20.632	1.577	3.169	13.433	5.09	column1
42	19.416	0.331	1.869	13.433	5.09	column1
42	18.2	2.24	6.906	13.433	5.09	column1
42	16.983	4.149	11.943	13.433	5.09	column1
42	26.714	11.12	28.355	13.433	5.09	column1
42	25.498	9.211	23.318	13.433	5.09	column1
42	24.281	7.303	18.281	13.433	5.09	column1
42	23.065	5.394	13.243	13.433	5.09	column1
42	21.849	3.486	8.206	13.433	5.09	column1
42	20.632	1.577	3.169	13.433	5.09	column1
42	19.416	0.331	1.869	13.433	5.09	column1
42	18.2	2.24	6.906	13.433	5.09	column1
42	16.983	4.149	11.943	13.433	5.09	column1
42	26.714	11.12	28.355	13.433	5.09	column1
42	25.498	9.211	23.318	13.433	5.09	column1
42	24.281	7.303	18.281	13.433	5.09	column1
42	23.065	5.394	13.243	13.433	5.09	column1
42	21.849	3.486	8.206	13.433	5.09	column1
42	20.632	1.577	3.169	13.433	5.09	column1
42	19.416	0.331	1.869	13.433	5.09	column1
42	18.2	2.24	6.906	13.433	5.09	column1
42	16.983	4.149	11.943	13.433	5.09	column1
42	26.714	11.12	28.355	13.433	5.09	column1
42	25.498	9.211	23.318	13.433	5.09	column1
42	24.281	7.303	18.281	13.433	5.09	column1
42	23.065	5.394	13.243	13.433	5.09	column1
42	21.849	3.486	8.206	13.433	5.09	column1
42	20.632	1.577	3.169	13.433	5.09	column1
42	19.416	0.331	1.869	13.433	5.09	column1
42	18.2	2.24	6.906	13.433	5.09	column1
42	16.983	4.149	11.943	13.433	5.09	column1
42	11.449	4.766	12.152	5.757	2.181	column1
42	10.928	3.948	9.993	5.757	2.181	column1
42	10.406	3.13	7.835	5.757	2.181	column1
42	9.885	2.312	5.676	5.757	2.181	column1
42	9.364	1.494	3.517	5.757	2.181	column1
42	8.842	0.676	1.358	5.757	2.181	column1
42	8.321	0.142	0.801	5.757	2.181	column1
42	7.8	0.96	2.96	5.757	2.181	column1
42	7.279	1.778	5.119	5.757	2.181	column1
42	11.449	4.766	12.152	5.757	2.181	column1
42	10.928	3.948	9.993	5.757	2.181	column1
42	10.406	3.13	7.835	5.757	2.181	column1
42	9.885	2.312	5.676	5.757	2.181	column1
42	9.364	1.494	3.517	5.757	2.181	column1
42	8.842	0.676	1.358	5.757	2.181	column1
42	8.321	0.142	0.801	5.757	2.181	column1
42	7.8	0.96	2.96	5.757	2.181	column1
42	7.279	1.778	5.119	5.757	2.181	column1
42	11.449	4.766	12.152	5.757	2.181	column1
42	10.928	3.948	9.993	5.757	2.181	column1
42	10.406	3.13	7.835	5.757	2.181	column1
42	9.885	2.312	5.676	5.757	2.181	column1
42	9.364	1.494	3.517	5.757	2.181	column1
42	8.842	0.676	1.358	5.757	2.181	column1
42	8.321	0.142	0.801	5.757	2.181	column1
42	7.8	0.96	2.96	5.757	2.181	column1
42	7.279	1.778	5.119	5.757	2.181	column1
42	11.449	4.766	12.152	5.757	2.181	column1
42	10.928	3.948	9.993	5.757	2.181	column1
42	10.406	3.13	7.835	5.757	2.181	column1
42	9.885	2.312	5.676	5.757	2.181	column1
42	9.364	1.494	3.517	5.757	2.181	column1
42	8.842	0.676	1.358	5.757	2.181	column1
42	8.321	0.142	0.801	5.757	2.181	column1
42	7.8	0.96	2.96	5.757	2.181	column1
42	7.279	1.778	5.119	5.757	2.181	column1
42	0.245	3.711	10.673	3.919	1.405	column1
42	0.245	3.185	9.204	3.919	1.405	column1
42	0.245	2.658	7.734	3.919	1.405	column1
42	0.245	2.131	6.265	3.919	1.405	column1
42	0.245	1.604	4.795	3.919	1.405	column1
42	0.245	1.078	3.326	3.919	1.405	column1
42	0.245	0.551	1.856	3.919	1.405	column1
42	0.245	0.024	0.386	3.919	1.405	column1
42	0.245	0.503	1.083	3.919	1.405	column1
42	2.231	0.156	0.426	0.623	0.227	column1
42	2.231	0.071	0.192	0.623	0.227	column1
42	2.231	0.014	0.042	0.623	0.227	column1
42	2.231	0.1	0.275	0.623	0.227	column1
42	2.231	0.185	0.509	0.623	0.227	column1
42	2.231	0.27	0.743	0.623	0.227	column1
42	2.231	0.355	0.976	0.623	0.227	column1
42	2.231	0.441	1.21	0.623	0.227	column1
42	2.231	0.526	1.444	0.623	0.227	column1
42	2.231	0.156	0.426	0.623	0.227	column1
42	2.231	0.071	0.192	0.623	0.227	column1
42	2.231	0.014	0.042	0.623	0.227	column1
42	2.231	0.1	0.275	0.623	0.227	column1
42	2.231	0.185	0.509	0.623	0.227	column1
42	2.231	0.27	0.743	0.623	0.227	column1
42	2.231	0.355	0.976	0.623	0.227	column1
42	2.231	0.441	1.21	0.623	0.227	column1
42	2.231	0.526	1.444	0.623	0.227	column1
42	0.013	0.938	1.765	0.652	0.34	column1
42	0.013	0.81	1.521	0.652	0.34	column1
42	0.013	0.683	1.276	0.652	0.34	column1
42	0.013	0.556	1.032	0.652	0.34	column1
42	0.013	0.428	0.787	0.652	0.34	column1
42	0.013	0.301	0.543	0.652	0.34	column1
42	0.013	0.173	0.298	0.652	0.34	column1
42	0.013	0.046	0.054	0.652	0.34	column1
42	0.013	0.082	0.191	0.652	0.34	column1
42	0.017	1.273	2.396	0.885	0.461	column1
42	0.017	1.1	2.064	0.885	0.461	column1
42	0.017	0.927	1.732	0.885	0.461	column1
42	0.017	0.754	1.4	0.885	0.461	column1
42	0.017	0.581	1.069	0.885	0.461	column1
42	0.017	0.408	0.737	0.885	0.461	column1
42	0.017	0.235	0.405	0.885	0.461	column1
42	0.017	0.062	0.073	0.885	0.461	column1
42	0.017	0.111	0.259	0.885	0.461	column1
42	15.683	2.759	6.425	3.944	1.49	column1
42	14.856	2.2	4.946	3.944	1.49	column1
42	14.029	1.642	3.467	3.944	1.49	column1
42	13.201	1.083	1.988	3.944	1.49	column1
42	12.374	0.524	0.509	3.944	1.49	column1
42	11.546	0.035	0.97	3.944	1.49	column1
42	10.719	0.594	2.449	3.944	1.49	column1
42	9.891	1.153	3.928	3.944	1.49	column1
42	9.064	1.712	5.407	3.944	1.49	column1
42	0.013	11.27	28.355	0.312	0.114	column1
42	0.013	9.35	23.318	0.312	0.114	column1
42	0.013	7.43	18.281	0.312	0.114	column1
42	0.013	5.51	13.243	0.312	0.114	column1
42	0.013	3.59	8.206	0.312	0.114	column1
42	0.013	1.67	3.169	0.312	0.114	column1
42	0.013	0.25	1.869	0.312	0.114	column1
42	0.013	2.17	6.906	0.312	0.114	column1
42	0.013	4.09	11.943	0.312	0.114	column1
42	26.714	9.964	25.026	13.433	5.12	column1
42	25.498	8.183	20.374	13.433	5.12	column1
42	24.281	6.402	15.722	13.433	5.12	column1
42	23.065	4.621	11.07	13.433	5.12	column1
42	21.849	2.84	6.419	13.433	5.12	column1
42	20.632	1.059	1.767	13.433	5.12	column1
42	19.416	0.722	2.885	13.433	5.12	column1
42	18.2	2.503	7.537	13.433	5.12	column1
42	16.983	4.284	12.189	13.433	5.12	column1
42	26.714	11.27	28.355	13.433	5.12	column1
42	25.498	9.35	23.318	13.433	5.12	column1
42	24.281	7.43	18.281	13.433	5.12	column1
42	23.065	5.51	13.243	13.433	5.12	column1
42	21.849	3.59	8.206	13.433	5.12	column1
42	20.632	1.67	3.169	13.433	5.12	column1
42	19.416	0.25	1.869	13.433	5.12	column1
42	18.2	2.17	6.906	13.433	5.12	column1
42	16.983	4.09	11.943	13.433	5.12	column1
43	18.164	7.696	19.154	9.007	3.608	column1
43	17.336	6.343	15.777	9.007	3.608	column1
43	16.509	4.99	12.399	9.007	3.608	column1
43	15.681	3.638	9.022	9.007	3.608	column1
43	14.854	2.285	5.645	9.007	3.608	column1
43	14.027	0.932	2.267	9.007	3.608	column1
43	13.199	0.421	1.11	9.007	3.608	column1
43	12.372	1.774	4.488	9.007	3.608	column1
43	11.544	3.127	7.865	9.007	3.608	column1
43	25.429	10.775	26.816	12.609	5.051	column1
43	24.271	8.881	22.088	12.609	5.051	column1
43	23.113	6.987	17.359	12.609	5.051	column1
43	21.954	5.093	12.631	12.609	5.051	column1
43	20.796	3.198	7.902	12.609	5.051	column1
43	19.637	1.304	3.174	12.609	5.051	column1
43	18.479	0.59	1.555	12.609	5.051	column1
43	17.32	2.484	6.283	12.609	5.051	column1
43	16.162	4.378	11.011	12.609	5.051	column1
43	25.431	10.155	24.835	12.232	4.961	column1
43	24.438	8.295	20.248	12.232	4.961	column1
43	23.445	6.435	15.661	12.232	4.961	column1
43	22.452	4.574	11.074	12.232	4.961	column1
43	21.459	2.714	6.486	12.232	4.961	column1
43	20.466	0.853	1.899	12.232	4.961	column1
43	19.473	1.007	2.688	12.232	4.961	column1
43	18.48	2.867	7.275	12.232	4.961	column1
43	17.487	4.728	11.862	12.232	4.961	column1
43	24.19	11.502	27.21	12.823	5.396	column1
43	23.197	9.479	22.402	12.823	5.396	column1
43	22.204	7.456	17.593	12.823	5.396	column1
43	21.211	5.432	12.785	12.823	5.396	column1
43	20.218	3.409	7.976	12.823	5.396	column1
43	19.225	1.385	3.167	12.823	5.396	column1
43	18.232	0.638	1.641	12.823	5.396	column1
43	17.239	2.662	6.45	12.823	5.396	column1
43	16.246	4.685	11.258	12.823	5.396	column1
43	1.121	0.082	0.206	0.309	0.116	column1
43	1.121	0.039	0.09	0.309	0.116	column1
43	1.121	0.005	0.026	0.309	0.116	column1
43	1.121	0.048	0.142	0.309	0.116	column1
43	1.121	0.092	0.257	0.309	0.116	column1
43	1.121	0.135	0.373	0.309	0.116	column1
43	1.121	0.179	0.489	0.309	0.116	column1
43	1.121	0.222	0.605	0.309	0.116	column1
43	1.121	0.266	0.72	0.309	0.116	column1
43	1.121	0.082	0.206	0.309	0.116	column1
43	1.121	0.039	0.09	0.309	0.116	column1
43	1.121	0.005	0.026	0.309	0.116	column1
43	1.121	0.048	0.142	0.309	0.116	column1
43	1.121	0.092	0.257	0.309	0.116	column1
43	1.121	0.135	0.373	0.309	0.116	column1
43	1.121	0.179	0.489	0.309	0.116	column1
43	1.121	0.222	0.605	0.309	0.116	column1
43	1.121	0.266	0.72	0.309	0.116	column1
43	1.121	0.082	0.206	0.309	0.116	column1
43	1.121	0.039	0.09	0.309	0.116	column1
43	1.121	0.005	0.026	0.309	0.116	column1
43	1.121	0.048	0.142	0.309	0.116	column1
43	1.121	0.092	0.257	0.309	0.116	column1
43	1.121	0.135	0.373	0.309	0.116	column1
43	1.121	0.179	0.489	0.309	0.116	column1
43	1.121	0.222	0.605	0.309	0.116	column1
43	1.121	0.266	0.72	0.309	0.116	column1
43	1.121	0.082	0.206	0.309	0.116	column1
43	1.121	0.039	0.09	0.309	0.116	column1
43	1.121	0.005	0.026	0.309	0.116	column1
43	1.121	0.048	0.142	0.309	0.116	column1
43	1.121	0.092	0.257	0.309	0.116	column1
43	1.121	0.135	0.373	0.309	0.116	column1
43	1.121	0.179	0.489	0.309	0.116	column1
43	1.121	0.222	0.605	0.309	0.116	column1
43	1.121	0.266	0.72	0.309	0.116	column1
43	26.701	11.313	28.157	13.24	5.303	column1
43	25.484	9.325	23.192	13.24	5.303	column1
43	24.268	7.336	18.227	13.24	5.303	column1
43	23.052	5.347	13.262	13.24	5.303	column1
43	21.835	3.358	8.297	13.24	5.303	column1
43	20.619	1.37	3.333	13.24	5.303	column1
43	19.403	0.619	1.632	13.24	5.303	column1
43	18.186	2.608	6.597	13.24	5.303	column1
43	16.97	4.596	11.562	13.24	5.303	column1
43	26.701	11.313	28.157	13.24	5.303	column1
43	25.484	9.325	23.192	13.24	5.303	column1
43	24.268	7.336	18.227	13.24	5.303	column1
43	23.052	5.347	13.262	13.24	5.303	column1
43	21.835	3.358	8.297	13.24	5.303	column1
43	20.619	1.37	3.333	13.24	5.303	column1
43	19.403	0.619	1.632	13.24	5.303	column1
43	18.186	2.608	6.597	13.24	5.303	column1
43	16.97	4.596	11.562	13.24	5.303	column1
43	26.701	11.313	28.157	13.24	5.303	column1
43	25.484	9.325	23.192	13.24	5.303	column1
43	24.268	7.336	18.227	13.24	5.303	column1
43	23.052	5.347	13.262	13.24	5.303	column1
43	21.835	3.358	8.297	13.24	5.303	column1
43	20.619	1.37	3.333	13.24	5.303	column1
43	19.403	0.619	1.632	13.24	5.303	column1
43	18.186	2.608	6.597	13.24	5.303	column1
43	16.97	4.596	11.562	13.24	5.303	column1
43	26.701	11.313	28.157	13.24	5.303	column1
43	25.484	9.325	23.192	13.24	5.303	column1
43	24.268	7.336	18.227	13.24	5.303	column1
43	23.052	5.347	13.262	13.24	5.303	column1
43	21.835	3.358	8.297	13.24	5.303	column1
43	20.619	1.37	3.333	13.24	5.303	column1
43	19.403	0.619	1.632	13.24	5.303	column1
43	18.186	2.608	6.597	13.24	5.303	column1
43	16.97	4.596	11.562	13.24	5.303	column1
43	11.443	4.849	12.067	5.674	2.273	column1
43	10.922	3.996	9.939	5.674	2.273	column1
