c_h	Mn	Pn	phiMn	phiPn	c_b	Mnb	Pnb	phiMnb	phiPnb	phiVh	phiVb
-80.41846153846149	-104.72102044013758	186.8755747241116	-68.06866328608943	121.46912357067255	-80.41846153846149	-108.11226498993263	186.8755747241116	-70.27297224345621	121.46912357067255	304.7101825685706	304.7101825685706
-84.88615384615383	-109.20007518532766	166.53975626257295	-70.98004887046298	108.25084157067242	-84.88615384615383	-112.59131973512271	166.53975626257295	-73.18435782782976	108.25084157067242	304.7101825685706	304.7101825685706
-89.35384615384618	-113.75635598327234	146.20393780103436	-73.94163138912702	95.03255957067233	-89.35384615384618	-117.1476005330674	146.20393780103436	-76.14594034649382	95.03255957067233	304.7101825685706	304.7101825685706
-93.82153846153841	-118.38986283397142	125.86811933949625	-76.95341084208142	81.81427757067256	-93.82153846153841	-121.78110738376647	125.86811933949625	-79.1577197994482	81.81427757067256	304.7101825685706	304.7101825685706
-98.28923076923076	-123.10059573742518	105.53230087795761	-80.01538722932636	68.59599557067244	-98.28923076923076	-126.49184028722023	105.53230087795761	-82.21969618669316	68.59599557067244	304.7101825685706	304.7101825685706
-102.7569230769231	-127.88855469363352	85.19648241641902	-83.12756055086179	55.37771357067236	-102.7569230769231	-131.27979924342858	85.19648241641902	-85.33186950822858	55.37771357067236	304.7101825685706	304.7101825685706
-107.22461538461533	-132.75373970259628	64.8606639548809	-86.28993080668758	42.15943157067259	-107.22461538461533	-136.14498425239134	64.8606639548809	-88.49423976405437	42.15943157067259	304.7101825685706	304.7101825685706
-111.69230769230768	-137.6961507643137	44.52484549334226	-89.50249799680391	28.941149570672472	-111.69230769230768	-141.08739531410876	44.52484549334226	-91.7068069541707	28.941149570672472	304.7101825685706	304.7101825685706
-116.16000000000003	-142.7157878787857	24.189027031803622	-92.76526212121071	15.722867570672355	-116.16000000000003	-146.10703242858077	24.189027031803622	-94.9695710785775	15.722867570672355	304.7101825685706	304.7101825685706
-120.62769230769226	-147.8126510460121	3.8532085702655605	-96.07822317990787	2.5045855706726146	-120.62769230769226	-151.20389559580715	3.8532085702655605	-98.28253213727466	2.5045855706726146	304.7101825685706	304.7101825685706
-125.0953846153846	-152.98674026599323	-16.482609891273082	-99.4413811728956	-10.713696429327504	-125.0953846153846	-156.37798481578827	-16.482609891273082	-101.64569013026238	-10.713696429327504	304.7101825685706	304.7101825685706
-129.56307692307695	-158.23805553872887	-36.81842835281172	-102.85473610017377	-23.93197842932762	-129.56307692307695	-161.6293000885239	-36.81842835281172	-105.05904505754054	-23.93197842932762	304.7101825685706	304.7101825685706
-134.03076923076918	-163.56659686421898	-57.15424681434978	-106.31828796174234	-37.15026042932736	-134.03076923076918	-166.95784141401404	-57.15424681434978	-108.52259691910913	-37.15026042932736	304.7101825685706	304.7101825685706
-138.49846153846153	-168.97236424246375	-77.49006527588854	-109.83203675760144	-50.368542429327555	-138.49846153846153	-172.3636087922588	-77.49006527588854	-112.03634571496822	-50.368542429327555	304.7101825685706	304.7101825685706
-142.96615384615387	-174.4553576734631	-97.82588373742706	-113.39598248775103	-63.58682442932759	-142.96615384615387	-177.84660222325812	-97.82588373742706	-115.60029144511778	-63.58682442932759	304.7101825685706	304.7101825685706
